date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF
"2019-05-01",7.0401,2.4329,10.4387,3.5002,0.0064,84515.0,0
"2019-05-02",6.4135,4.8446,8.9059,0.6745,0.0028,86397.0,0
"2019-05-03",6.3704,4.1228,10.5109,5.4304,0.0079,86400.0,0
"2019-05-04",12.0308,9.9329,15.5248,3.6353,0.0065,86295.0,0
"2019-05-05",11.2112,9.5706,14.5017,1.9134,0.0047,86400.0,0
"2019-05-06",10.7793,6.7770,17.0251,11.1440,0.0115,83688.0,0
"2019-05-07",11.9384,7.6475,20.0571,12.7539,0.0121,86400.0,0
"2019-05-08",11.6731,7.4324,16.2841,5.4837,0.0080,86400.0,0
"2019-05-09",9.7279,4.6721,15.8343,12.0979,0.0118,86400.0,0
"2019-05-10",9.8634,6.6345,15.4445,6.1534,0.0084,86400.0,0
"2019-05-11",11.9748,8.0253,15.7398,6.1007,0.0084,86400.0,0
"2019-05-12",5.8025,2.7657,13.2736,7.5878,0.0094,86400.0,0
"2019-05-13",5.5414,3.4168,10.6894,4.2331,0.0070,86400.0,0
"2019-05-14",3.0642,0.6987,6.3846,2.7327,0.0056,86400.0,0
"2019-05-15",6.8029,3.4676,13.2269,10.6263,0.0111,86400.0,0
"2019-05-16",11.5131,6.8671,16.4111,8.3276,0.0098,86400.0,0
"2019-05-17",12.5257,8.4336,16.7179,4.6165,0.0073,86400.0,0
"2019-05-18",13.8679,7.3880,20.7899,17.2807,0.0141,86400.0,0
"2019-05-19",14.7789,9.7809,22.7146,16.6424,0.0139,86400.0,0
"2019-05-20",19.6228,16.9023,25.5391,8.2945,0.0101,82097.0,0
"2019-05-21",13.3147,8.6546,21.6675,10.6411,0.0111,86340.0,0
"2019-05-22",12.8514,7.5882,19.2139,14.3025,0.0129,85803.0,0
"2019-05-23",12.6380,8.5378,17.8538,8.2658,0.0098,86400.0,0
"2019-05-24",14.5639,11.8842,18.2222,2.9339,0.0058,86400.0,0
"2019-05-25",14.1698,8.5731,20.0999,13.1613,0.0123,86400.0,0
"2019-05-26",17.3211,9.2423,26.1090,37.9194,0.0209,86400.0,0
"2019-05-27",18.8927,14.4914,23.1761,6.7174,0.0088,86400.0,0
"2019-05-28",10.3763,5.7257,19.7133,10.7220,0.0111,86400.0,0
"2019-05-29",7.7803,4.7311,13.3981,9.1720,0.0103,86400.0,0
"2019-05-30",11.4730,8.5400,16.3553,9.0483,0.0102,86400.0,0
"2019-05-31",16.3549,12.9116,21.2817,8.7759,0.0101,86400.0,0
